Julian Date	Pc Latitude (deg)	Aerosol Opacity	Uncertainty
2454380.5	-42	0.894	0.249
2454440.5	-42	0.871	0.245
2454500.5	-42	0.831	0.239
2454560.5	-42	0.802	0.236
2454620.5	-42	0.785	0.234
2454680.5	-42	0.767	0.232
2454740.5	-42	0.765	0.233
2454800.5	-42	0.768	0.234
2454860.5	-42	0.768	0.235
2454920.5	-42	0.741	0.231
2454980.5	-42	0.685	0.223
2455040.5	-42	0.621	0.213
2455100.5	-42	0.58	0.206
2455160.5	-42	0.558	0.203
2455220.5	-42	0.563	0.204
2455280.5	-42	0.586	0.208
2455340.5	-42	0.619	0.214
2455400.5	-42	0.669	0.223
2455460.5	-42	0.723	0.233
2455520.5	-42	0.784	0.246
2455580.5	-42	0.834	0.256
2455640.5	-42	0.899	0.27
2455700.5	-42	0.944	0.28
2455760.5	-42	0.979	0.288
2455820.5	-42	0.99	0.291
2455880.5	-42	0.979	0.29
2455940.5	-42	0.953	0.285
2456000.5	-42	0.918	0.278
2456060.5	-42	0.884	0.272
2456120.5	-42	0.862	0.268
2456180.5	-42	0.871	0.269
2456240.5	-42	0.898	0.274
2456300.5	-42	0.962	0.286
2456360.5	-42	1.035	0.299
2456420.5	-42	1.074	0.306
2456480.5	-42	1.089	0.308
2456540.5	-42	1.069	0.303
2456600.5	-42	1.061	0.3
2456660.5	-42	1.051	0.297
2456720.5	-42	1.04	0.293
2456780.5	-42	1.015	0.287
2456840.5	-42	1.006	0.284
2456900.5	-42	0.978	0.278
2456960.5	-42	0.96	0.273
2457020.5	-42	0.944	0.269
2457080.5	-42	0.943	0.268
2457140.5	-42	0.932	0.264
2457200.5	-42	0.915	0.26
2457260.5	-42	0.878	0.253
2457320.5	-42	0.835	0.244
2457380.5	-42	0.811	0.239
2457440.5	-42	0.799	0.236
2457500.5	-42	0.791	0.234
2457560.5	-42	0.794	0.234
2457620.5	-42	0.808	0.235
2457680.5	-42	0.828	0.238
2457740.5	-42	0.85	0.241
2457800.5	-42	0.869	0.243
2457860.5	-42	0.882	0.245
2457920.5	-42	0.891	0.246
2457980.5	-42	0.883	0.244
2458040.5	-42	0.866	0.242
2458100.5	-42	0.843	0.238
2458160.5	-42	0.812	0.233
2458220.5	-42	0.776	0.227
2458280.5	-42	0.75	0.224
2458340.5	-42	0.716	0.219
2458400.5	-42	0.704	0.217
2458460.5	-42	0.702	0.217
2458520.5	-42	0.71	0.219
2458580.5	-42	0.735	0.223
2458640.5	-42	0.76	0.227
2458700.5	-42	0.771	0.228
2458760.5	-42	0.775	0.229
2445380.5	-40	0.991	0.416
2445440.5	-40	1	0.418
2445500.5	-40	1.01	0.42
2445560.5	-40	1.015	0.421
2445620.5	-40	1	0.418
2445680.5	-40	1.004	0.418
2445740.5	-40	1.007	0.419
2445800.5	-40	0.998	0.418
2445860.5	-40	0.974	0.413
2445920.5	-40	0.922	0.402
2445980.5	-40	0.868	0.391
2446040.5	-40	0.82	0.381
2446100.5	-40	0.783	0.373
2446160.5	-40	0.758	0.368
2446220.5	-40	0.745	0.367
2446280.5	-40	0.746	0.368
2446340.5	-40	0.759	0.371
2446400.5	-40	0.785	0.378
2446460.5	-40	0.833	0.39
2446520.5	-40	0.874	0.401
2446580.5	-40	0.91	0.41
2446640.5	-40	0.947	0.419
2446700.5	-40	0.95	0.421
2446760.5	-40	0.967	0.426
2446820.5	-40	0.991	0.433
2446880.5	-40	0.997	0.435
2446940.5	-40	0.982	0.431
2447000.5	-40	0.948	0.422
2447060.5	-40	0.901	0.411
2447120.5	-40	0.881	0.406
2447180.5	-40	0.855	0.4
2447240.5	-40	0.857	0.4
2447300.5	-40	0.873	0.403
2447360.5	-40	0.847	0.397
2447420.5	-40	0.817	0.39
2447480.5	-40	0.789	0.384
2447540.5	-40	0.767	0.379
2447600.5	-40	0.753	0.376
2447660.5	-40	0.745	0.374
2447720.5	-40	0.734	0.372
2447780.5	-40	0.725	0.37
2447840.5	-40	0.728	0.371
2447900.5	-40	0.748	0.375
2447960.5	-40	0.761	0.378
2448020.5	-40	0.778	0.381
2448080.5	-40	0.8	0.386
2448140.5	-40	0.827	0.391
2448200.5	-40	0.863	0.399
2448260.5	-40	0.914	0.41
2448320.5	-40	0.962	0.42
2448380.5	-40	1.007	0.429
2448440.5	-40	1.049	0.438
2448500.5	-40	1.081	0.444
2448560.5	-40	1.096	0.447
2448620.5	-40	1.087	0.445
2448680.5	-40	1.104	0.448
2448740.5	-40	1.118	0.451
2448800.5	-40	1.095	0.445
2448860.5	-40	1.067	0.439
2448920.5	-40	1.04	0.432
2448980.5	-40	1.017	0.426
2449040.5	-40	1.006	0.423
2449100.5	-40	1.001	0.421
2449160.5	-40	0.992	0.418
2449220.5	-40	0.986	0.417
2449280.5	-40	0.981	0.416
2449340.5	-40	0.982	0.416
2449400.5	-40	0.984	0.417
2449460.5	-40	0.985	0.419
2449520.5	-40	0.987	0.421
2449580.5	-40	0.996	0.424
2449640.5	-40	0.997	0.425
2449700.5	-40	0.99	0.425
2449760.5	-40	0.985	0.424
2449820.5	-40	0.983	0.425
2449880.5	-40	0.99	0.427
2449940.5	-40	0.993	0.429
2450000.5	-40	0.996	0.431
2450060.5	-40	1.002	0.433
2450120.5	-40	1.002	0.228
2450180.5	-40	0.99	0.227
2450240.5	-40	0.963	0.223
2450300.5	-40	0.929	0.217
2450360.5	-40	0.896	0.212
2450420.5	-40	0.864	0.207
2450480.5	-40	0.837	0.203
2450540.5	-40	0.819	0.201
2450600.5	-40	0.81	0.2
2450660.5	-40	0.805	0.2
2450720.5	-40	0.822	0.203
2450780.5	-40	0.852	0.208
2450840.5	-40	0.89	0.214
2450900.5	-40	0.941	0.223
2450960.5	-40	0.973	0.23
2451020.5	-40	1.021	0.239
2451080.5	-40	1.043	0.244
2451140.5	-40	1.042	0.246
2451200.5	-40	1.044	0.247
2451260.5	-40	1.039	0.247
2451320.5	-40	1.021	0.244
2451380.5	-40	0.994	0.239
2451440.5	-40	0.974	0.235
2451500.5	-40	0.975	0.235
2451560.5	-40	0.991	0.237
2451620.5	-40	0.985	0.235
2451680.5	-40	0.997	0.237
2451740.5	-40	1.013	0.238
2451800.5	-40	1.022	0.239
2451860.5	-40	1.014	0.238
2451920.5	-40	0.989	0.233
2451980.5	-40	0.954	0.228
2452040.5	-40	0.895	0.219
2452100.5	-40	0.825	0.209
2452160.5	-40	0.773	0.201
2452220.5	-40	0.733	0.196
2452280.5	-40	0.709	0.192
2452340.5	-40	0.704	0.191
2452400.5	-40	0.703	0.19
2452460.5	-40	0.736	0.194
2452520.5	-40	0.775	0.199
2452580.5	-40	0.825	0.205
2452640.5	-40	0.899	0.215
2452700.5	-40	0.975	0.225
2452760.5	-40	1.043	0.234
2452820.5	-40	1.104	0.243
2452880.5	-40	1.173	0.253
2452940.5	-40	1.227	0.261
2453000.5	-40	1.241	0.263
2453060.5	-40	1.199	0.256
2453120.5	-40	1.158	0.25
2453180.5	-40	1.114	0.243
2453240.5	-40	1.069	0.236
2453300.5	-40	1.03	0.231
2453360.5	-40	1.013	0.228
2453420.5	-40	1.013	0.228
2453480.5	-40	0.995	0.225
2453540.5	-40	0.996	0.225
2453600.5	-40	0.994	0.224
2453660.5	-40	1	0.224
2453720.5	-40	1.005	0.224
2453780.5	-40	1.01	0.224
2453840.5	-40	1.014	0.224
2453900.5	-40	1.01	0.223
2453960.5	-40	1.028	0.225
2454020.5	-40	1.006	0.222
2454080.5	-40	0.988	0.22
2454140.5	-40	0.954	0.216
2454200.5	-40	0.911	0.21
2454260.5	-40	0.868	0.205
2454320.5	-40	0.851	0.203
2454380.5	-40	0.838	0.202
2454440.5	-40	0.818	0.2
2454500.5	-40	0.784	0.196
2454560.5	-40	0.759	0.194
2454620.5	-40	0.738	0.192
2454680.5	-40	0.723	0.191
2454740.5	-40	0.719	0.192
2454800.5	-40	0.719	0.192
2454860.5	-40	0.725	0.193
2454920.5	-40	0.696	0.19
2454980.5	-40	0.652	0.185
2455040.5	-40	0.598	0.178
2455100.5	-40	0.548	0.172
2455160.5	-40	0.523	0.169
2455220.5	-40	0.525	0.169
2455280.5	-40	0.545	0.172
2455340.5	-40	0.582	0.177
2455400.5	-40	0.649	0.186
2455460.5	-40	0.702	0.194
2455520.5	-40	0.78	0.206
2455580.5	-40	0.852	0.217
2455640.5	-40	0.942	0.231
2455700.5	-40	1.002	0.242
2455760.5	-40	1.038	0.248
2455820.5	-40	1.042	0.25
2455880.5	-40	1.016	0.246
2455940.5	-40	0.972	0.239
2456000.5	-40	0.921	0.232
2456060.5	-40	0.876	0.225
2456120.5	-40	0.851	0.222
2456180.5	-40	0.86	0.223
2456240.5	-40	0.901	0.229
2456300.5	-40	0.983	0.241
2456360.5	-40	1.055	0.251
2456420.5	-40	1.108	0.258
2456480.5	-40	1.141	0.263
2456540.5	-40	1.143	0.262
2456600.5	-40	1.148	0.262
2456660.5	-40	1.142	0.26
2456720.5	-40	1.119	0.255
2456780.5	-40	1.091	0.25
2456840.5	-40	1.058	0.244
2456900.5	-40	1.026	0.239
2456960.5	-40	1.006	0.235
2457020.5	-40	0.99	0.232
2457080.5	-40	0.981	0.23
2457140.5	-40	0.947	0.224
2457200.5	-40	0.899	0.216
2457260.5	-40	0.848	0.209
2457320.5	-40	0.806	0.202
2457380.5	-40	0.77	0.197
2457440.5	-40	0.741	0.192
2457500.5	-40	0.713	0.188
2457560.5	-40	0.703	0.186
2457620.5	-40	0.696	0.185
2457680.5	-40	0.696	0.184
2457740.5	-40	0.7	0.184
2457800.5	-40	0.711	0.185
2457860.5	-40	0.725	0.186
2457920.5	-40	0.753	0.189
2457980.5	-40	0.764	0.19
2458040.5	-40	0.765	0.19
2458100.5	-40	0.757	0.189
2458160.5	-40	0.737	0.187
2458220.5	-40	0.718	0.184
2458280.5	-40	0.701	0.182
2458340.5	-40	0.696	0.182
2458400.5	-40	0.71	0.184
2458460.5	-40	0.731	0.187
2458520.5	-40	0.754	0.19
2458580.5	-40	0.783	0.193
2458640.5	-40	0.806	0.196
2458700.5	-40	0.831	0.199
2458760.5	-40	0.857	0.203
2445380.5	-38	0.849	0.386
2445440.5	-38	0.852	0.386
2445500.5	-38	0.86	0.387
2445560.5	-38	0.875	0.391
2445620.5	-38	0.869	0.389
2445680.5	-38	0.88	0.392
2445740.5	-38	0.894	0.396
2445800.5	-38	0.901	0.398
2445860.5	-38	0.897	0.398
2445920.5	-38	0.869	0.393
2445980.5	-38	0.838	0.387
2446040.5	-38	0.812	0.382
2446100.5	-38	0.792	0.378
2446160.5	-38	0.78	0.376
2446220.5	-38	0.777	0.376
2446280.5	-38	0.783	0.378
2446340.5	-38	0.798	0.382
2446400.5	-38	0.823	0.389
2446460.5	-38	0.864	0.399
2446520.5	-38	0.902	0.408
2446580.5	-38	0.944	0.418
2446640.5	-38	0.986	0.429
2446700.5	-38	0.988	0.43
2446760.5	-38	0.999	0.434
2446820.5	-38	1.024	0.44
2446880.5	-38	1.017	0.439
2446940.5	-38	0.988	0.433
2447000.5	-38	0.951	0.424
2447060.5	-38	0.896	0.411
2447120.5	-38	0.873	0.406
2447180.5	-38	0.861	0.404
2447240.5	-38	0.879	0.408
2447300.5	-38	0.912	0.416
2447360.5	-38	0.912	0.416
2447420.5	-38	0.907	0.414
2447480.5	-38	0.902	0.413
2447540.5	-38	0.896	0.412
2447600.5	-38	0.897	0.412
2447660.5	-38	0.896	0.411
2447720.5	-38	0.882	0.408
2447780.5	-38	0.864	0.403
2447840.5	-38	0.851	0.4
2447900.5	-38	0.846	0.399
2447960.5	-38	0.835	0.395
2448020.5	-38	0.828	0.393
2448080.5	-38	0.828	0.393
2448140.5	-38	0.84	0.395
2448200.5	-38	0.87	0.401
2448260.5	-38	0.929	0.414
2448320.5	-38	0.977	0.424
2448380.5	-38	1.023	0.434
2448440.5	-38	1.066	0.443
2448500.5	-38	1.097	0.449
2448560.5	-38	1.108	0.451
2448620.5	-38	1.105	0.45
2448680.5	-38	1.117	0.452
2448740.5	-38	1.126	0.454
2448800.5	-38	1.103	0.448
2448860.5	-38	1.074	0.442
2448920.5	-38	1.042	0.434
2448980.5	-38	1.014	0.427
2449040.5	-38	1	0.423
2449100.5	-38	0.989	0.42
2449160.5	-38	0.976	0.417
2449220.5	-38	0.965	0.414
2449280.5	-38	0.958	0.412
2449340.5	-38	0.956	0.412
2449400.5	-38	0.955	0.413
2449460.5	-38	0.955	0.414
2449520.5	-38	0.956	0.415
2449580.5	-38	0.967	0.419
2449640.5	-38	0.965	0.419
2449700.5	-38	0.954	0.418
2449760.5	-38	0.945	0.417
2449820.5	-38	0.94	0.417
2449880.5	-38	0.944	0.419
2449940.5	-38	0.948	0.421
2450000.5	-38	0.953	0.423
2450060.5	-38	0.964	0.426
2450120.5	-38	0.964	0.225
2450180.5	-38	0.952	0.223
2450240.5	-38	0.924	0.219
2450300.5	-38	0.904	0.216
2450360.5	-38	0.877	0.212
2450420.5	-38	0.849	0.208
2450480.5	-38	0.826	0.204
2450540.5	-38	0.811	0.202
2450600.5	-38	0.805	0.202
2450660.5	-38	0.804	0.202
2450720.5	-38	0.825	0.206
2450780.5	-38	0.859	0.212
2450840.5	-38	0.903	0.219
2450900.5	-38	0.963	0.229
2450960.5	-38	1.003	0.237
2451020.5	-38	1.067	0.249
2451080.5	-38	1.092	0.254
2451140.5	-38	1.089	0.256
2451200.5	-38	1.089	0.257
2451260.5	-38	1.077	0.255
2451320.5	-38	1.053	0.251
2451380.5	-38	1.021	0.245
2451440.5	-38	0.997	0.24
2451500.5	-38	0.997	0.24
2451560.5	-38	1.015	0.242
2451620.5	-38	1.003	0.24
2451680.5	-38	1.016	0.241
2451740.5	-38	1.046	0.245
2451800.5	-38	1.064	0.248
2451860.5	-38	1.062	0.247
2451920.5	-38	1.041	0.244
2451980.5	-38	1.01	0.238
2452040.5	-38	0.95	0.229
2452100.5	-38	0.877	0.218
2452160.5	-38	0.819	0.21
2452220.5	-38	0.775	0.204
2452280.5	-38	0.748	0.2
2452340.5	-38	0.742	0.198
2452400.5	-38	0.739	0.197
2452460.5	-38	0.773	0.201
2452520.5	-38	0.81	0.206
2452580.5	-38	0.86	0.212
2452640.5	-38	0.938	0.222
2452700.5	-38	1.018	0.233
2452760.5	-38	1.093	0.243
2452820.5	-38	1.158	0.252
2452880.5	-38	1.242	0.265
2452940.5	-38	1.313	0.276
2453000.5	-38	1.344	0.28
2453060.5	-38	1.316	0.275
2453120.5	-38	1.278	0.269
2453180.5	-38	1.225	0.26
2453240.5	-38	1.163	0.251
2453300.5	-38	1.104	0.242
2453360.5	-38	1.062	0.236
2453420.5	-38	1.04	0.232
2453480.5	-38	1.02	0.229
2453540.5	-38	1.003	0.226
2453600.5	-38	0.981	0.223
2453660.5	-38	0.977	0.222
2453720.5	-38	0.976	0.221
2453780.5	-38	0.977	0.221
2453840.5	-38	0.976	0.22
2453900.5	-38	0.968	0.219
2453960.5	-38	0.978	0.221
2454020.5	-38	0.947	0.216
2454080.5	-38	0.917	0.213
2454140.5	-38	0.868	0.206
2454200.5	-38	0.809	0.199
2454260.5	-38	0.751	0.192
2454320.5	-38	0.725	0.189
2454380.5	-38	0.709	0.187
2454440.5	-38	0.695	0.186
2454500.5	-38	0.68	0.185
2454560.5	-38	0.671	0.184
2454620.5	-38	0.671	0.185
2454680.5	-38	0.676	0.187
2454740.5	-38	0.683	0.189
2454800.5	-38	0.685	0.189
2454860.5	-38	0.694	0.191
2454920.5	-38	0.682	0.189
2454980.5	-38	0.641	0.184
2455040.5	-38	0.585	0.177
2455100.5	-38	0.529	0.17
2455160.5	-38	0.501	0.167
2455220.5	-38	0.496	0.166
2455280.5	-38	0.51	0.168
2455340.5	-38	0.538	0.172
2455400.5	-38	0.594	0.18
2455460.5	-38	0.636	0.186
2455520.5	-38	0.701	0.196
2455580.5	-38	0.762	0.205
2455640.5	-38	0.848	0.219
2455700.5	-38	0.898	0.227
2455760.5	-38	0.922	0.231
2455820.5	-38	0.916	0.231
2455880.5	-38	0.888	0.227
2455940.5	-38	0.85	0.221
2456000.5	-38	0.812	0.216
2456060.5	-38	0.785	0.212
2456120.5	-38	0.785	0.213
2456180.5	-38	0.809	0.216
2456240.5	-38	0.86	0.223
2456300.5	-38	0.958	0.237
2456360.5	-38	1.055	0.251
2456420.5	-38	1.138	0.263
2456480.5	-38	1.196	0.272
2456540.5	-38	1.206	0.273
2456600.5	-38	1.226	0.275
2456660.5	-38	1.223	0.274
2456720.5	-38	1.194	0.268
2456780.5	-38	1.153	0.261
2456840.5	-38	1.112	0.254
2456900.5	-38	1.059	0.245
2456960.5	-38	1.019	0.239
2457020.5	-38	0.989	0.234
2457080.5	-38	0.981	0.232
2457140.5	-38	0.938	0.225
2457200.5	-38	0.885	0.216
2457260.5	-38	0.833	0.209
2457320.5	-38	0.796	0.203
2457380.5	-38	0.766	0.198
2457440.5	-38	0.74	0.194
2457500.5	-38	0.717	0.19
2457560.5	-38	0.718	0.19
2457620.5	-38	0.71	0.188
2457680.5	-38	0.702	0.186
2457740.5	-38	0.7	0.186
2457800.5	-38	0.705	0.186
2457860.5	-38	0.72	0.187
2457920.5	-38	0.75	0.191
2457980.5	-38	0.774	0.193
2458040.5	-38	0.794	0.196
2458100.5	-38	0.809	0.198
2458160.5	-38	0.812	0.198
2458220.5	-38	0.814	0.198
2458280.5	-38	0.819	0.199
2458340.5	-38	0.818	0.2
2458400.5	-38	0.833	0.201
2458460.5	-38	0.846	0.203
2458520.5	-38	0.852	0.204
2458580.5	-38	0.853	0.204
2458640.5	-38	0.842	0.202
2458700.5	-38	0.832	0.201
2458760.5	-38	0.83	0.201
2445380.5	-36	0.757	0.361
2445440.5	-36	0.758	0.361
2445500.5	-36	0.763	0.361
2445560.5	-36	0.781	0.365
2445620.5	-36	0.774	0.364
2445680.5	-36	0.783	0.366
2445740.5	-36	0.797	0.37
2445800.5	-36	0.81	0.373
2445860.5	-36	0.817	0.375
2445920.5	-36	0.808	0.374
2445980.5	-36	0.797	0.373
2446040.5	-36	0.789	0.372
2446100.5	-36	0.787	0.372
2446160.5	-36	0.791	0.374
2446220.5	-36	0.802	0.377
2446280.5	-36	0.822	0.382
2446340.5	-36	0.845	0.387
2446400.5	-36	0.886	0.396
2446460.5	-36	0.922	0.405
2446520.5	-36	0.945	0.41
2446580.5	-36	0.964	0.414
2446640.5	-36	0.985	0.419
2446700.5	-36	0.972	0.417
2446760.5	-36	0.967	0.417
2446820.5	-36	0.986	0.422
2446880.5	-36	0.969	0.419
2446940.5	-36	0.936	0.413
2447000.5	-36	0.906	0.406
2447060.5	-36	0.86	0.396
2447120.5	-36	0.851	0.395
2447180.5	-36	0.864	0.399
2447240.5	-36	0.905	0.408
2447300.5	-36	0.975	0.424
2447360.5	-36	1.025	0.435
2447420.5	-36	1.064	0.444
2447480.5	-36	1.092	0.45
2447540.5	-36	1.106	0.453
2447600.5	-36	1.122	0.456
2447660.5	-36	1.114	0.453
2447720.5	-36	1.088	0.446
2447780.5	-36	1.055	0.438
2447840.5	-36	1.037	0.434
2447900.5	-36	1.008	0.427
2447960.5	-36	0.97	0.417
2448020.5	-36	0.935	0.409
2448080.5	-36	0.909	0.402
2448140.5	-36	0.9	0.4
2448200.5	-36	0.918	0.403
2448260.5	-36	0.976	0.415
2448320.5	-36	1.012	0.423
2448380.5	-36	1.044	0.429
2448440.5	-36	1.072	0.435
2448500.5	-36	1.087	0.437
2448560.5	-36	1.082	0.436
2448620.5	-36	1.067	0.433
2448680.5	-36	1.053	0.429
2448740.5	-36	1.049	0.428
2448800.5	-36	1.018	0.422
2448860.5	-36	0.996	0.417
2448920.5	-36	0.954	0.408
2448980.5	-36	0.91	0.398
2449040.5	-36	0.879	0.391
2449100.5	-36	0.847	0.384
2449160.5	-36	0.821	0.378
2449220.5	-36	0.803	0.374
2449280.5	-36	0.795	0.372
2449340.5	-36	0.799	0.373
2449400.5	-36	0.81	0.376
2449460.5	-36	0.828	0.381
2449520.5	-36	0.851	0.386
2449580.5	-36	0.891	0.395
2449640.5	-36	0.915	0.402
2449700.5	-36	0.929	0.406
2449760.5	-36	0.939	0.409
2449820.5	-36	0.948	0.412
2449880.5	-36	0.962	0.417
2449940.5	-36	0.974	0.421
2450000.5	-36	0.982	0.424
2450060.5	-36	0.994	0.427
2450120.5	-36	0.994	0.225
2450180.5	-36	0.97	0.222
2450240.5	-36	0.934	0.217
2450300.5	-36	0.93	0.215
2450360.5	-36	0.903	0.211
2450420.5	-36	0.871	0.206
2450480.5	-36	0.844	0.202
2450540.5	-36	0.827	0.2
2450600.5	-36	0.819	0.199
2450660.5	-36	0.819	0.199
2450720.5	-36	0.842	0.203
2450780.5	-36	0.879	0.209
2450840.5	-36	0.923	0.216
2450900.5	-36	0.987	0.226
2450960.5	-36	1.036	0.235
2451020.5	-36	1.114	0.249
2451080.5	-36	1.145	0.255
2451140.5	-36	1.142	0.257
2451200.5	-36	1.142	0.258
2451260.5	-36	1.125	0.255
2451320.5	-36	1.097	0.251
2451380.5	-36	1.064	0.245
2451440.5	-36	1.042	0.24
2451500.5	-36	1.05	0.241
2451560.5	-36	1.076	0.245
2451620.5	-36	1.067	0.242
2451680.5	-36	1.082	0.245
2451740.5	-36	1.126	0.251
2451800.5	-36	1.147	0.254
2451860.5	-36	1.148	0.253
2451920.5	-36	1.128	0.25
2451980.5	-36	1.097	0.245
2452040.5	-36	1.039	0.236
2452100.5	-36	0.971	0.226
2452160.5	-36	0.919	0.219
2452220.5	-36	0.879	0.213
2452280.5	-36	0.854	0.209
2452340.5	-36	0.853	0.208
2452400.5	-36	0.852	0.208
2452460.5	-36	0.892	0.212
2452520.5	-36	0.931	0.217
2452580.5	-36	0.982	0.223
2452640.5	-36	1.062	0.234
2452700.5	-36	1.135	0.244
2452760.5	-36	1.203	0.253
2452820.5	-36	1.262	0.262
2452880.5	-36	1.342	0.274
2452940.5	-36	1.41	0.284
2453000.5	-36	1.433	0.287
2453060.5	-36	1.394	0.28
2453120.5	-36	1.344	0.272
2453180.5	-36	1.278	0.262
2453240.5	-36	1.196	0.25
2453300.5	-36	1.113	0.238
2453360.5	-36	1.048	0.228
2453420.5	-36	1.006	0.222
2453480.5	-36	0.985	0.219
2453540.5	-36	0.962	0.216
2453600.5	-36	0.933	0.212
2453660.5	-36	0.937	0.212
2453720.5	-36	0.95	0.213
2453780.5	-36	0.965	0.214
2453840.5	-36	0.973	0.215
2453900.5	-36	0.962	0.214
2453960.5	-36	0.955	0.213
2454020.5	-36	0.92	0.209
2454080.5	-36	0.881	0.204
2454140.5	-36	0.822	0.197
2454200.5	-36	0.751	0.189
2454260.5	-36	0.689	0.182
2454320.5	-36	0.657	0.178
2454380.5	-36	0.638	0.176
2454440.5	-36	0.627	0.176
2454500.5	-36	0.619	0.175
2454560.5	-36	0.626	0.177
2454620.5	-36	0.638	0.179
2454680.5	-36	0.641	0.18
2454740.5	-36	0.656	0.183
2454800.5	-36	0.666	0.184
2454860.5	-36	0.694	0.188
2454920.5	-36	0.71	0.19
2454980.5	-36	0.683	0.187
2455040.5	-36	0.633	0.181
2455100.5	-36	0.582	0.174
2455160.5	-36	0.565	0.173
2455220.5	-36	0.562	0.172
2455280.5	-36	0.566	0.173
2455340.5	-36	0.573	0.174
2455400.5	-36	0.599	0.178
2455460.5	-36	0.622	0.182
2455520.5	-36	0.663	0.188
2455580.5	-36	0.705	0.194
2455640.5	-36	0.779	0.205
2455700.5	-36	0.827	0.213
2455760.5	-36	0.856	0.218
2455820.5	-36	0.871	0.22
2455880.5	-36	0.875	0.221
2455940.5	-36	0.874	0.221
2456000.5	-36	0.869	0.22
2456060.5	-36	0.862	0.22
2456120.5	-36	0.858	0.22
2456180.5	-36	0.884	0.223
2456240.5	-36	0.924	0.228
2456300.5	-36	1.012	0.241
2456360.5	-36	1.098	0.253
2456420.5	-36	1.173	0.264
2456480.5	-36	1.223	0.271
2456540.5	-36	1.224	0.27
2456600.5	-36	1.255	0.274
2456660.5	-36	1.25	0.273
2456720.5	-36	1.225	0.268
2456780.5	-36	1.176	0.259
2456840.5	-36	1.127	0.252
2456900.5	-36	1.049	0.24
2456960.5	-36	0.996	0.232
2457020.5	-36	0.961	0.226
2457080.5	-36	0.95	0.224
2457140.5	-36	0.914	0.218
2457200.5	-36	0.877	0.212
2457260.5	-36	0.84	0.207
2457320.5	-36	0.821	0.204
2457380.5	-36	0.807	0.201
2457440.5	-36	0.796	0.199
2457500.5	-36	0.782	0.196
2457560.5	-36	0.799	0.197
2457620.5	-36	0.806	0.197
2457680.5	-36	0.807	0.197
2457740.5	-36	0.808	0.196
2457800.5	-36	0.811	0.196
2457860.5	-36	0.814	0.197
2457920.5	-36	0.822	0.197
2457980.5	-36	0.826	0.198
2458040.5	-36	0.834	0.199
2458100.5	-36	0.84	0.2
2458160.5	-36	0.846	0.2
2458220.5	-36	0.846	0.201
2458280.5	-36	0.851	0.202
2458340.5	-36	0.838	0.201
2458400.5	-36	0.847	0.202
2458460.5	-36	0.851	0.203
2458520.5	-36	0.841	0.201
2458580.5	-36	0.833	0.2
2458640.5	-36	0.815	0.198
2458700.5	-36	0.795	0.195
2458760.5	-36	0.784	0.194
2445380.5	-34	0.669	0.343
2445440.5	-34	0.669	0.343
2445500.5	-34	0.673	0.344
2445560.5	-34	0.692	0.348
2445620.5	-34	0.69	0.348
2445680.5	-34	0.701	0.35
2445740.5	-34	0.719	0.354
2445800.5	-34	0.737	0.358
2445860.5	-34	0.754	0.362
2445920.5	-34	0.766	0.365
2445980.5	-34	0.768	0.366
2446040.5	-34	0.771	0.368
2446100.5	-34	0.777	0.369
2446160.5	-34	0.789	0.372
2446220.5	-34	0.808	0.376
2446280.5	-34	0.835	0.382
2446340.5	-34	0.864	0.388
2446400.5	-34	0.916	0.399
2446460.5	-34	0.954	0.407
2446520.5	-34	0.978	0.412
2446580.5	-34	0.996	0.416
2446640.5	-34	1.004	0.418
2446700.5	-34	0.987	0.414
2446760.5	-34	0.972	0.412
2446820.5	-34	0.983	0.415
2446880.5	-34	0.95	0.409
2446940.5	-34	0.902	0.399
2447000.5	-34	0.863	0.392
2447060.5	-34	0.811	0.381
2447120.5	-34	0.795	0.379
2447180.5	-34	0.815	0.383
2447240.5	-34	0.857	0.393
2447300.5	-34	0.949	0.413
2447360.5	-34	1.044	0.433
2447420.5	-34	1.128	0.451
2447480.5	-34	1.203	0.467
2447540.5	-34	1.257	0.479
2447600.5	-34	1.296	0.487
2447660.5	-34	1.296	0.485
2447720.5	-34	1.27	0.478
2447780.5	-34	1.234	0.47
2447840.5	-34	1.215	0.465
2447900.5	-34	1.166	0.454
2447960.5	-34	1.108	0.441
2448020.5	-34	1.052	0.428
2448080.5	-34	1.003	0.417
2448140.5	-34	0.977	0.411
2448200.5	-34	0.985	0.412
2448260.5	-34	1.04	0.423
2448320.5	-34	1.063	0.427
2448380.5	-34	1.084	0.431
2448440.5	-34	1.099	0.434
2448500.5	-34	1.098	0.434
2448560.5	-34	1.075	0.429
2448620.5	-34	1.05	0.424
2448680.5	-34	1.012	0.416
2448740.5	-34	0.997	0.413
2448800.5	-34	0.963	0.407
2448860.5	-34	0.951	0.404
2448920.5	-34	0.914	0.397
2448980.5	-34	0.869	0.388
2449040.5	-34	0.829	0.38
2449100.5	-34	0.786	0.372
2449160.5	-34	0.757	0.366
2449220.5	-34	0.739	0.363
2449280.5	-34	0.735	0.362
2449340.5	-34	0.745	0.364
2449400.5	-34	0.766	0.369
2449460.5	-34	0.797	0.376
2449520.5	-34	0.837	0.384
2449580.5	-34	0.894	0.396
2449640.5	-34	0.941	0.407
2449700.5	-34	0.977	0.415
2449760.5	-34	1.006	0.422
2449820.5	-34	1.029	0.428
